Song ID,Title,Artist,Album,Genre,Release Year,Duration (sec),Popularity,Streams/Views (Millions),Language,Country,Platform,Playlist Name,Listener Age Group,User Rating,Comments Count
YOU_206,Song 206,Artist 206,Album 6,Jazz,2022,138,78,232.54,English,Canada,YouTube,Playlist 6,13-18,3.18,3354
YOU_207,Song 207,Artist 207,Album 7,Jazz,1971,383,11,394.76,English,Germany,YouTube,Playlist 7,35-44,3.19,9720
YOU_208,Song 208,Artist 208,Album 8,Jazz,1993,401,26,301.84,Korean,Australia,YouTube,Playlist 8,19-24,1.21,7101
YOU_209,Song 209,Artist 209,Album 9,EDM,1977,232,42,327.46,Korean,Brazil,YouTube,Playlist 9,25-34,2.59,4743
YOU_210,Song 210,Artist 210,Album 10,EDM,1980,149,27,499.1,Japanese,Germany,YouTube,Playlist 10,19-24,2.08,8951
YOU_211,Song 211,Artist 211,Album 11,Hip-Hop,1982,254,11,38.41,Other,Germany,YouTube,Playlist 11,45+,5.0,7014
YOU_212,Song 212,Artist 212,Album 12,Rock,1986,186,38,112.28,Other,USA,YouTube,Playlist 12,35-44,2.23,3412
YOU_213,Song 213,Artist 213,Album 13,Country,1977,184,98,204.54,English,India,YouTube,Playlist 13,13-18,4.54,7825
YOU_214,Song 214,Artist 214,Album 14,Jazz,1990,411,43,174.54,Japanese,Canada,YouTube,Playlist 14,25-34,3.7,1357
YOU_215,Song 215,Artist 215,Album 15,Pop,1987,144,19,11.8,English,India,YouTube,Playlist 15,19-24,2.36,3481
YOU_216,Song 216,Artist 216,Album 16,Country,1999,156,64,46.8,Korean,USA,YouTube,Playlist 16,35-44,3.17,9140
YOU_217,Song 217,Artist 217,Album 17,EDM,1987,120,6,340.8,German,Canada,YouTube,Playlist 17,19-24,4.36,1766
YOU_218,Song 218,Artist 218,Album 18,Pop,2015,156,46,439.78,Spanish,Canada,YouTube,Playlist 18,35-44,4.53,8219
YOU_219,Song 219,Artist 219,Album 19,Pop,2016,260,42,257.6,Spanish,UK,YouTube,Playlist 19,45+,1.64,7163
YOU_220,Song 220,Artist 220,Album 20,Pop,2000,351,92,270.06,English,India,YouTube,Playlist 20,19-24,2.36,2470
YOU_221,Song 221,Artist 221,Album 21,Hip-Hop,2007,255,65,128.29,Other,India,YouTube,Playlist 21,45+,2.34,159
YOU_222,Song 222,Artist 222,Album 22,EDM,2001,307,99,384.17,Korean,UK,YouTube,Playlist 22,25-34,1.17,2892
YOU_223,Song 223,Artist 223,Album 23,Pop,1980,247,72,376.15,French,Germany,YouTube,Playlist 23,45+,3.39,5326
YOU_224,Song 224,Artist 224,Album 24,Jazz,2014,320,59,294.59,French,USA,YouTube,Playlist 24,35-44,4.42,4113
YOU_225,Song 225,Artist 225,Album 25,Classical,1994,246,52,107.12,Spanish,India,YouTube,Playlist 25,25-34,2.53,7749
YOU_226,Song 226,Artist 226,Album 26,Pop,2002,376,47,49.41,German,UK,YouTube,Playlist 26,19-24,3.96,7798
YOU_227,Song 227,Artist 227,Album 27,Hip-Hop,2007,283,7,33.06,Spanish,Australia,YouTube,Playlist 27,19-24,3.51,4999
YOU_228,Song 228,Artist 228,Album 28,Country,2010,154,11,296.76,English,Canada,YouTube,Playlist 28,35-44,2.5,1570
YOU_229,Song 229,Artist 229,Album 29,EDM,1977,313,61,412.69,German,Brazil,YouTube,Playlist 29,13-18,1.56,9028
YOU_230,Song 230,Artist 230,Album 30,Hip-Hop,1980,310,68,429.31,French,Australia,YouTube,Playlist 30,13-18,3.84,3405
YOU_231,Song 231,Artist 231,Album 31,Pop,1991,223,25,232.35,Other,UK,YouTube,Playlist 31,19-24,4.42,5527
YOU_232,Song 232,Artist 232,Album 32,EDM,2020,142,12,392.35,Korean,Brazil,YouTube,Playlist 32,35-44,3.74,5848
YOU_233,Song 233,Artist 233,Album 33,Classical,1993,384,26,473.49,Korean,Germany,YouTube,Playlist 33,13-18,1.07,6817
YOU_234,Song 234,Artist 234,Album 34,Pop,2010,409,12,138.31,English,USA,YouTube,Playlist 34,45+,1.86,1627
YOU_235,Song 235,Artist 235,Album 35,Hip-Hop,1986,379,43,199.58,Spanish,Brazil,YouTube,Playlist 35,19-24,1.28,6143
YOU_236,Song 236,Artist 236,Album 36,Rock,1981,194,51,465.81,English,Germany,YouTube,Playlist 36,45+,3.28,8396
YOU_237,Song 237,Artist 237,Album 37,Jazz,2015,191,37,169.78,Korean,Brazil,YouTube,Playlist 37,35-44,4.03,6558
YOU_238,Song 238,Artist 238,Album 38,Country,2001,378,46,457.02,French,Canada,YouTube,Playlist 38,45+,1.44,5272
YOU_239,Song 239,Artist 239,Album 39,Hip-Hop,1984,307,53,490.54,Korean,Canada,YouTube,Playlist 39,13-18,4.35,7881
YOU_240,Song 240,Artist 240,Album 40,EDM,1985,292,88,331.24,German,Canada,YouTube,Playlist 40,13-18,3.22,8983
YOU_241,Song 241,Artist 241,Album 41,Pop,1991,409,80,408.63,Other,Canada,YouTube,Playlist 41,25-34,3.76,3747
YOU_242,Song 242,Artist 242,Album 42,Jazz,1997,164,13,375.02,Other,UK,YouTube,Playlist 42,19-24,4.89,9297
YOU_243,Song 243,Artist 243,Album 43,Pop,1989,180,89,350.07,Japanese,Canada,YouTube,Playlist 43,35-44,1.33,9282
YOU_244,Song 244,Artist 244,Album 44,EDM,2002,202,54,154.16,Korean,Australia,YouTube,Playlist 44,19-24,4.6,1607
YOU_245,Song 245,Artist 245,Album 45,Pop,1979,242,57,29.49,Korean,Canada,YouTube,Playlist 45,45+,1.5,5074
YOU_246,Song 246,Artist 246,Album 46,Rock,2009,135,4,172.18,Other,Australia,YouTube,Playlist 46,35-44,2.57,7153
YOU_247,Song 247,Artist 247,Album 47,Jazz,2001,185,75,333.8,Japanese,UK,YouTube,Playlist 47,35-44,4.41,6733
YOU_248,Song 248,Artist 248,Album 48,Jazz,2019,264,96,52.16,German,Canada,YouTube,Playlist 48,13-18,4.63,66
YOU_249,Song 249,Artist 249,Album 49,EDM,2002,281,49,6.95,Spanish,Germany,YouTube,Playlist 49,45+,3.03,8000
YOU_250,Song 250,Artist 250,Album 50,Country,1971,353,7,70.71,Korean,Germany,YouTube,Playlist 50,13-18,3.38,7645
YOU_251,Song 251,Artist 251,Album 51,Rock,2002,263,11,358.15,Other,India,YouTube,Playlist 51,13-18,3.83,9470
YOU_252,Song 252,Artist 252,Album 52,Hip-Hop,2002,307,92,486.42,English,Germany,YouTube,Playlist 52,25-34,4.33,4158
YOU_253,Song 253,Artist 253,Album 53,Pop,2010,132,54,491.55,Korean,USA,YouTube,Playlist 53,13-18,1.49,9005
YOU_254,Song 254,Artist 254,Album 54,Classical,1982,303,87,247.5,English,USA,YouTube,Playlist 54,19-24,4.24,402
YOU_255,Song 255,Artist 255,Album 55,Pop,1999,230,45,434.81,German,USA,YouTube,Playlist 55,35-44,2.93,7925
YOU_256,Song 256,Artist 256,Album 56,Pop,2002,409,23,368.68,Korean,UK,YouTube,Playlist 56,13-18,2.8,4166
YOU_257,Song 257,Artist 257,Album 57,Hip-Hop,1982,414,28,251.02,Other,Germany,YouTube,Playlist 57,19-24,2.7,2925
YOU_258,Song 258,Artist 258,Album 58,Pop,2021,334,57,286.81,German,Australia,YouTube,Playlist 58,45+,3.04,2993
YOU_259,Song 259,Artist 259,Album 59,Rock,1995,239,26,69.48,German,USA,YouTube,Playlist 59,35-44,4.78,9278
YOU_260,Song 260,Artist 260,Album 60,Rock,1991,174,25,468.89,Spanish,India,YouTube,Playlist 60,45+,3.19,771
YOU_261,Song 261,Artist 261,Album 61,Jazz,2008,146,54,176.61,Korean,UK,YouTube,Playlist 61,19-24,4.81,7371
YOU_262,Song 262,Artist 262,Album 62,EDM,1971,237,29,223.63,English,India,YouTube,Playlist 62,45+,1.72,9861
YOU_263,Song 263,Artist 263,Album 63,Country,2007,340,83,336.16,English,Germany,YouTube,Playlist 63,45+,3.9,5713
YOU_264,Song 264,Artist 264,Album 64,Classical,2008,350,97,167.62,Korean,Canada,YouTube,Playlist 64,45+,4.25,8167
YOU_265,Song 265,Artist 265,Album 65,Pop,1995,172,36,127.88,Japanese,India,YouTube,Playlist 65,13-18,3.72,1556
YOU_266,Song 266,Artist 266,Album 66,Pop,2015,414,14,315.89,Spanish,Canada,YouTube,Playlist 66,13-18,3.43,1151
YOU_267,Song 267,Artist 267,Album 67,Hip-Hop,2019,352,78,13.47,Spanish,UK,YouTube,Playlist 67,13-18,3.26,5314
YOU_268,Song 268,Artist 268,Album 68,EDM,1984,277,35,360.64,Spanish,India,YouTube,Playlist 68,35-44,4.44,1217
YOU_269,Song 269,Artist 269,Album 69,Rock,2003,388,30,257.5,English,India,YouTube,Playlist 69,19-24,4.29,3944
YOU_270,Song 270,Artist 270,Album 70,Classical,2011,140,92,303.27,German,Brazil,YouTube,Playlist 70,13-18,1.49,8039
YOU_271,Song 271,Artist 271,Album 71,Jazz,2013,172,17,316.31,Other,UK,YouTube,Playlist 71,45+,4.39,2042
YOU_272,Song 272,Artist 272,Album 72,Rock,2018,394,67,264.0,Japanese,UK,YouTube,Playlist 72,45+,2.66,6303
YOU_273,Song 273,Artist 273,Album 73,EDM,2009,400,80,291.68,Spanish,USA,YouTube,Playlist 73,45+,2.01,8897
YOU_274,Song 274,Artist 274,Album 74,Country,1980,333,30,342.21,English,Germany,YouTube,Playlist 74,45+,4.48,2669
YOU_275,Song 275,Artist 275,Album 75,Jazz,1972,150,93,376.81,English,India,YouTube,Playlist 75,25-34,2.73,2113
YOU_276,Song 276,Artist 276,Album 76,Country,1975,302,45,364.0,German,India,YouTube,Playlist 76,35-44,4.23,2977
YOU_277,Song 277,Artist 277,Album 77,Hip-Hop,1978,142,79,434.94,Korean,Australia,YouTube,Playlist 77,19-24,2.05,4378
YOU_278,Song 278,Artist 278,Album 78,Hip-Hop,1975,151,89,95.53,Korean,UK,YouTube,Playlist 78,19-24,1.02,7227
YOU_279,Song 279,Artist 279,Album 79,Pop,1978,193,51,201.17,Other,UK,YouTube,Playlist 79,13-18,2.98,6261
YOU_280,Song 280,Artist 280,Album 80,Country,2008,129,47,473.95,Other,Germany,YouTube,Playlist 80,25-34,1.4,422
YOU_281,Song 281,Artist 281,Album 81,EDM,2000,173,53,198.9,Spanish,UK,YouTube,Playlist 81,19-24,4.02,8722
YOU_282,Song 282,Artist 282,Album 82,Classical,2001,171,64,63.31,Other,Canada,YouTube,Playlist 82,35-44,2.1,90
YOU_283,Song 283,Artist 283,Album 83,Jazz,2010,267,38,263.2,Spanish,Canada,YouTube,Playlist 83,45+,2.77,3372
YOU_284,Song 284,Artist 284,Album 84,Rock,2019,279,64,55.64,Japanese,Brazil,YouTube,Playlist 84,13-18,1.35,6036
YOU_285,Song 285,Artist 285,Album 85,EDM,1981,133,87,102.22,Other,Canada,YouTube,Playlist 85,35-44,2.15,1942
YOU_286,Song 286,Artist 286,Album 86,EDM,1977,297,89,499.16,German,Canada,YouTube,Playlist 86,19-24,4.13,3805
YOU_287,Song 287,Artist 287,Album 87,Hip-Hop,1977,172,7,271.14,Spanish,Germany,YouTube,Playlist 87,25-34,1.61,9432
YOU_288,Song 288,Artist 288,Album 88,Country,2019,141,22,142.75,German,India,YouTube,Playlist 88,13-18,3.59,9950
YOU_289,Song 289,Artist 289,Album 89,Pop,1997,149,81,497.39,English,Canada,YouTube,Playlist 89,19-24,4.67,97
YOU_290,Song 290,Artist 290,Album 90,Pop,1989,310,82,483.31,Spanish,Brazil,YouTube,Playlist 90,13-18,3.72,1479
YOU_291,Song 291,Artist 291,Album 91,Jazz,2016,379,41,220.93,English,UK,YouTube,Playlist 91,19-24,4.24,4626
YOU_292,Song 292,Artist 292,Album 92,Hip-Hop,1976,324,74,130.94,French,Canada,YouTube,Playlist 92,45+,1.44,5147
YOU_293,Song 293,Artist 293,Album 93,EDM,1980,178,10,419.36,German,Brazil,YouTube,Playlist 93,25-34,2.0,3647
YOU_294,Song 294,Artist 294,Album 94,Classical,1989,383,57,358.09,French,Germany,YouTube,Playlist 94,45+,4.58,5443
YOU_295,Song 295,Artist 295,Album 95,Hip-Hop,1985,131,7,343.78,Spanish,Australia,YouTube,Playlist 95,19-24,3.86,79
YOU_296,Song 296,Artist 296,Album 96,Jazz,1973,238,50,446.66,English,Australia,YouTube,Playlist 96,35-44,3.56,5577
YOU_297,Song 297,Artist 297,Album 97,Jazz,1975,409,91,345.02,Spanish,Australia,YouTube,Playlist 97,45+,3.66,2223
YOU_298,Song 298,Artist 298,Album 98,Hip-Hop,1991,367,52,142.62,French,UK,YouTube,Playlist 98,35-44,2.66,2569
YOU_299,Song 299,Artist 299,Album 99,Jazz,1995,246,33,347.24,Spanish,Brazil,YouTube,Playlist 99,19-24,1.18,9964
YOU_300,Song 300,Artist 0,Album 100,Hip-Hop,1972,194,1,153.6,Japanese,Canada,YouTube,Playlist 0,25-34,4.14,4518
YOU_301,Song 301,Artist 1,Album 101,Rock,2010,323,53,379.86,Korean,India,YouTube,Playlist 1,35-44,3.71,1123
YOU_302,Song 302,Artist 2,Album 102,Hip-Hop,2011,168,60,310.25,French,UK,YouTube,Playlist 2,19-24,2.89,2623
YOU_303,Song 303,Artist 3,Album 103,Country,1983,198,34,39.63,Spanish,UK,YouTube,Playlist 3,35-44,4.6,1403
YOU_304,Song 304,Artist 4,Album 104,Hip-Hop,1980,360,4,256.9,English,Australia,YouTube,Playlist 4,45+,2.34,2578
YOU_305,Song 305,Artist 5,Album 105,Jazz,1987,273,17,172.31,Spanish,India,YouTube,Playlist 5,19-24,2.18,331
YOU_306,Song 306,Artist 6,Album 106,Country,1981,393,4,164.96,English,Australia,YouTube,Playlist 6,45+,4.49,7485
YOU_307,Song 307,Artist 7,Album 107,Jazz,1992,215,43,301.53,Korean,UK,YouTube,Playlist 7,13-18,4.19,739
YOU_308,Song 308,Artist 8,Album 108,Pop,1981,333,90,161.84,Spanish,Canada,YouTube,Playlist 8,19-24,3.06,8233
YOU_309,Song 309,Artist 9,Album 109,Pop,1982,413,4,388.67,Other,Australia,YouTube,Playlist 9,35-44,1.52,4980
YOU_310,Song 310,Artist 10,Album 110,Country,1994,328,1,36.32,Other,Australia,YouTube,Playlist 10,13-18,1.86,3878
YOU_311,Song 311,Artist 11,Album 111,Rock,2014,207,71,330.53,Korean,Australia,YouTube,Playlist 11,45+,3.62,1949
YOU_312,Song 312,Artist 12,Album 112,Pop,2020,383,94,404.79,French,UK,YouTube,Playlist 12,45+,2.54,3460
YOU_313,Song 313,Artist 13,Album 113,Hip-Hop,1988,276,50,336.74,English,Canada,YouTube,Playlist 13,35-44,4.35,2128
YOU_314,Song 314,Artist 14,Album 114,Jazz,2015,275,73,249.12,Other,India,YouTube,Playlist 14,13-18,4.8,4497
YOU_315,Song 315,Artist 15,Album 115,Pop,2005,258,61,475.2,Japanese,USA,YouTube,Playlist 15,25-34,4.22,2154
YOU_316,Song 316,Artist 16,Album 116,Pop,2014,240,35,150.67,French,India,YouTube,Playlist 16,35-44,2.51,5230
YOU_317,Song 317,Artist 17,Album 117,Rock,1977,184,8,10.56,English,Canada,YouTube,Playlist 17,45+,4.15,7444
YOU_318,Song 318,Artist 18,Album 118,Country,1998,226,24,216.56,Korean,Germany,YouTube,Playlist 18,19-24,2.41,1237
YOU_319,Song 319,Artist 19,Album 119,Country,2022,266,83,17.47,Other,Australia,YouTube,Playlist 19,13-18,1.67,9958
YOU_320,Song 320,Artist 20,Album 120,EDM,2001,256,36,477.01,German,India,YouTube,Playlist 20,25-34,1.13,8697
YOU_321,Song 321,Artist 21,Album 121,Rock,2020,281,50,105.75,Spanish,Germany,YouTube,Playlist 21,19-24,2.54,5240
YOU_322,Song 322,Artist 22,Album 122,Hip-Hop,2013,219,43,394.67,Korean,Germany,YouTube,Playlist 22,13-18,4.61,4815
YOU_323,Song 323,Artist 23,Album 123,Country,1987,260,27,387.51,English,Canada,YouTube,Playlist 23,35-44,1.96,9586
YOU_324,Song 324,Artist 24,Album 124,Jazz,1975,202,32,109.65,English,Canada,YouTube,Playlist 24,35-44,1.83,256
YOU_325,Song 325,Artist 25,Album 125,Rock,1987,296,78,310.99,English,Australia,YouTube,Playlist 25,13-18,4.88,1720
YOU_326,Song 326,Artist 26,Album 126,Pop,1988,317,18,24.99,English,USA,YouTube,Playlist 26,25-34,1.1,7347
YOU_327,Song 327,Artist 27,Album 127,Jazz,1991,231,28,242.3,Spanish,Brazil,YouTube,Playlist 27,13-18,4.14,7076
YOU_328,Song 328,Artist 28,Album 128,Jazz,2006,175,29,8.31,French,UK,YouTube,Playlist 28,19-24,2.29,1071
YOU_329,Song 329,Artist 29,Album 129,Pop,2001,298,16,460.65,Japanese,India,YouTube,Playlist 29,19-24,1.15,1622
YOU_330,Song 330,Artist 30,Album 130,Rock,2010,305,99,488.07,German,Canada,YouTube,Playlist 30,35-44,4.67,2066
YOU_331,Song 331,Artist 31,Album 131,Pop,1972,337,47,111.92,Spanish,India,YouTube,Playlist 31,13-18,1.56,9261
YOU_332,Song 332,Artist 32,Album 132,EDM,1997,336,59,104.84,English,Brazil,YouTube,Playlist 32,35-44,3.21,8642
YOU_333,Song 333,Artist 33,Album 133,Jazz,1979,239,31,377.11,Spanish,Brazil,YouTube,Playlist 33,25-34,2.1,897
YOU_334,Song 334,Artist 34,Album 134,Classical,2020,294,4,127.44,Korean,Australia,YouTube,Playlist 34,19-24,1.26,5175
YOU_335,Song 335,Artist 35,Album 135,Classical,2004,142,37,447.64,Japanese,Germany,YouTube,Playlist 35,45+,1.2,8273
YOU_336,Song 336,Artist 36,Album 136,Hip-Hop,1998,332,17,287.39,English,Australia,YouTube,Playlist 36,45+,1.46,8928
YOU_337,Song 337,Artist 37,Album 137,Country,1984,354,39,176.04,German,UK,YouTube,Playlist 37,13-18,1.29,4174
YOU_338,Song 338,Artist 38,Album 138,Pop,2002,132,48,416.51,English,USA,YouTube,Playlist 38,13-18,4.04,5781
YOU_339,Song 339,Artist 39,Album 139,Pop,1976,220,46,247.21,Japanese,India,YouTube,Playlist 39,45+,2.94,3944
YOU_340,Song 340,Artist 40,Album 140,Hip-Hop,1981,143,90,455.9,German,UK,YouTube,Playlist 40,13-18,2.37,6426
YOU_341,Song 341,Artist 41,Album 141,Hip-Hop,2018,130,48,464.08,Japanese,USA,YouTube,Playlist 41,19-24,2.67,5435
YOU_342,Song 342,Artist 42,Album 142,Hip-Hop,1999,392,39,83.54,German,India,YouTube,Playlist 42,25-34,4.72,9883
YOU_343,Song 343,Artist 43,Album 143,Jazz,1990,400,4,2.16,French,UK,YouTube,Playlist 43,25-34,4.64,9371
YOU_344,Song 344,Artist 44,Album 144,EDM,2000,213,30,491.98,Other,Canada,YouTube,Playlist 44,35-44,3.86,2935
YOU_345,Song 345,Artist 45,Album 145,Pop,1993,320,30,453.16,French,India,YouTube,Playlist 45,19-24,4.54,5833
YOU_346,Song 346,Artist 46,Album 146,Jazz,1989,140,22,28.67,Spanish,UK,YouTube,Playlist 46,13-18,2.28,8088
YOU_347,Song 347,Artist 47,Album 147,Hip-Hop,2006,330,75,416.68,Spanish,Brazil,YouTube,Playlist 47,13-18,2.52,461
YOU_348,Song 348,Artist 48,Album 148,Pop,1973,259,66,229.44,German,USA,YouTube,Playlist 48,35-44,3.45,116
YOU_349,Song 349,Artist 49,Album 149,Jazz,1997,412,12,130.22,English,UK,YouTube,Playlist 49,35-44,3.49,5785
YOU_350,Song 350,Artist 50,Album 150,EDM,2013,417,94,439.49,Other,Canada,YouTube,Playlist 50,13-18,2.93,6507
YOU_351,Song 351,Artist 51,Album 151,Jazz,1989,220,36,99.14,Korean,Australia,YouTube,Playlist 51,13-18,2.6,9846
YOU_352,Song 352,Artist 52,Album 152,EDM,1993,147,18,473.7,Korean,India,YouTube,Playlist 52,19-24,4.94,5830
YOU_353,Song 353,Artist 53,Album 153,Hip-Hop,2019,160,90,103.61,English,India,YouTube,Playlist 53,35-44,4.28,4561
YOU_354,Song 354,Artist 54,Album 154,EDM,2018,265,53,307.23,English,India,YouTube,Playlist 54,19-24,2.74,9990
YOU_355,Song 355,Artist 55,Album 155,Pop,2020,375,71,112.32,French,Canada,YouTube,Playlist 55,13-18,3.91,8127
YOU_356,Song 356,Artist 56,Album 156,Hip-Hop,2001,346,1,273.29,Korean,USA,YouTube,Playlist 56,45+,2.08,659
YOU_357,Song 357,Artist 57,Album 157,Pop,2010,355,58,342.3,German,India,YouTube,Playlist 57,45+,1.4,2122
YOU_358,Song 358,Artist 58,Album 158,Classical,2005,132,90,95.92,Japanese,USA,YouTube,Playlist 58,13-18,2.41,1586
YOU_359,Song 359,Artist 59,Album 159,Rock,2022,329,87,260.92,Spanish,UK,YouTube,Playlist 59,35-44,2.61,4682
YOU_360,Song 360,Artist 60,Album 160,EDM,2003,348,90,235.06,Japanese,Brazil,YouTube,Playlist 60,45+,1.07,6799
YOU_361,Song 361,Artist 61,Album 161,Rock,2005,219,6,36.45,French,Brazil,YouTube,Playlist 61,35-44,4.26,8826
YOU_362,Song 362,Artist 62,Album 162,Rock,1971,150,70,409.34,Korean,USA,YouTube,Playlist 62,45+,2.44,6987
YOU_363,Song 363,Artist 63,Album 163,EDM,1984,135,44,168.51,Other,USA,YouTube,Playlist 63,35-44,3.32,7975
YOU_364,Song 364,Artist 64,Album 164,Hip-Hop,2003,256,72,287.72,English,Brazil,YouTube,Playlist 64,45+,1.3,2882
YOU_365,Song 365,Artist 65,Album 165,Classical,2005,285,24,257.88,Other,India,YouTube,Playlist 65,35-44,1.7,5249
YOU_366,Song 366,Artist 66,Album 166,Pop,1975,219,86,257.12,Other,Germany,YouTube,Playlist 66,19-24,4.56,2811
YOU_367,Song 367,Artist 67,Album 167,Jazz,2008,228,19,54.5,Korean,Germany,YouTube,Playlist 67,35-44,3.43,5527
YOU_368,Song 368,Artist 68,Album 168,Pop,2011,292,18,212.32,German,Canada,YouTube,Playlist 68,19-24,4.8,1884
YOU_369,Song 369,Artist 69,Album 169,Jazz,2020,356,95,226.73,French,Australia,YouTube,Playlist 69,19-24,5.0,9710
YOU_370,Song 370,Artist 70,Album 170,Pop,2020,281,30,367.09,English,Brazil,YouTube,Playlist 70,13-18,2.49,8813
YOU_371,Song 371,Artist 71,Album 171,EDM,1981,335,42,420.17,Japanese,Brazil,YouTube,Playlist 71,19-24,2.2,5073
YOU_372,Song 372,Artist 72,Album 172,Classical,1972,383,33,272.95,German,Canada,YouTube,Playlist 72,25-34,4.43,9729
YOU_373,Song 373,Artist 73,Album 173,Jazz,2014,382,74,44.3,Japanese,Germany,YouTube,Playlist 73,19-24,4.99,5416
YOU_374,Song 374,Artist 74,Album 174,Country,1987,411,12,119.19,Spanish,UK,YouTube,Playlist 74,35-44,3.52,5800
YOU_375,Song 375,Artist 75,Album 175,Hip-Hop,2009,393,94,83.3,French,India,YouTube,Playlist 75,19-24,4.18,6895
YOU_376,Song 376,Artist 76,Album 176,Pop,1990,122,27,63.18,German,India,YouTube,Playlist 76,35-44,4.13,6315
YOU_377,Song 377,Artist 77,Album 177,Pop,1984,147,39,183.58,German,UK,YouTube,Playlist 77,35-44,2.42,4930
YOU_378,Song 378,Artist 78,Album 178,Jazz,2002,268,9,115.47,Japanese,UK,YouTube,Playlist 78,25-34,3.3,2365
YOU_379,Song 379,Artist 79,Album 179,Hip-Hop,2004,147,21,109.93,English,Germany,YouTube,Playlist 79,19-24,4.33,854
YOU_380,Song 380,Artist 80,Album 180,Hip-Hop,1995,184,76,28.29,Spanish,Canada,YouTube,Playlist 80,19-24,3.75,2728
YOU_381,Song 381,Artist 81,Album 181,EDM,1977,140,29,9.82,Japanese,UK,YouTube,Playlist 81,45+,1.08,915
YOU_382,Song 382,Artist 82,Album 182,Country,2005,371,33,52.28,German,Canada,YouTube,Playlist 82,45+,2.35,7173
YOU_383,Song 383,Artist 83,Album 183,EDM,2017,354,62,86.93,French,Australia,YouTube,Playlist 83,13-18,1.58,4938
YOU_384,Song 384,Artist 84,Album 184,EDM,1999,346,15,216.06,German,USA,YouTube,Playlist 84,35-44,1.93,131
YOU_385,Song 385,Artist 85,Album 185,EDM,1992,132,2,255.75,Korean,India,YouTube,Playlist 85,25-34,4.62,9308
YOU_386,Song 386,Artist 86,Album 186,EDM,2011,168,52,71.16,French,Germany,YouTube,Playlist 86,45+,1.15,3593
YOU_387,Song 387,Artist 87,Album 187,EDM,2013,237,44,212.97,French,India,YouTube,Playlist 87,19-24,1.88,9052
YOU_388,Song 388,Artist 88,Album 188,Classical,1983,173,54,171.53,German,Germany,YouTube,Playlist 88,13-18,2.24,293
YOU_389,Song 389,Artist 89,Album 189,Hip-Hop,1983,257,18,92.53,English,USA,YouTube,Playlist 89,25-34,3.47,9191
YOU_390,Song 390,Artist 90,Album 190,EDM,1971,172,3,4.41,French,India,YouTube,Playlist 90,19-24,3.14,3685
YOU_391,Song 391,Artist 91,Album 191,Hip-Hop,2006,163,7,234.04,Korean,USA,YouTube,Playlist 91,19-24,1.87,8016
YOU_392,Song 392,Artist 92,Album 192,Hip-Hop,1974,172,43,343.14,Japanese,Germany,YouTube,Playlist 92,35-44,1.66,7762
YOU_393,Song 393,Artist 93,Album 193,Rock,2007,193,82,113.91,English,UK,YouTube,Playlist 93,35-44,1.95,6846
YOU_394,Song 394,Artist 94,Album 194,Classical,2014,165,38,66.77,English,Australia,YouTube,Playlist 94,45+,3.01,7584
YOU_395,Song 395,Artist 95,Album 195,EDM,2010,132,37,443.63,English,India,YouTube,Playlist 95,45+,2.08,7310
YOU_396,Song 396,Artist 96,Album 196,Pop,2016,284,58,138.24,French,USA,YouTube,Playlist 96,19-24,4.79,5356
YOU_397,Song 397,Artist 97,Album 197,Jazz,1983,221,33,112.58,English,Brazil,YouTube,Playlist 97,19-24,2.86,286
YOU_398,Song 398,Artist 98,Album 198,Country,2008,399,59,428.69,German,India,YouTube,Playlist 98,45+,1.24,8641
YOU_399,Song 399,Artist 99,Album 199,Pop,1994,377,95,408.74,English,India,YouTube,Playlist 99,45+,3.92,6586
YOU_400,Song 400,Artist 100,Album 0,Classical,1989,257,11,224.72,Korean,India,YouTube,Playlist 0,19-24,2.32,5303
YOU_401,Song 401,Artist 101,Album 1,Jazz,1971,282,68,245.13,Spanish,Canada,YouTube,Playlist 1,25-34,3.61,3116
YOU_402,Song 402,Artist 102,Album 2,Classical,2008,230,82,109.66,Korean,USA,YouTube,Playlist 2,19-24,2.12,5874
YOU_403,Song 403,Artist 103,Album 3,Hip-Hop,1975,221,68,40.07,French,USA,YouTube,Playlist 3,25-34,3.28,6970
YOU_404,Song 404,Artist 104,Album 4,Jazz,1986,136,98,287.14,English,India,YouTube,Playlist 4,25-34,4.09,8148
YOU_405,Song 405,Artist 105,Album 5,Hip-Hop,1994,387,93,50.07,English,UK,YouTube,Playlist 5,19-24,4.71,8444
YOU_406,Song 406,Artist 106,Album 6,Pop,1997,301,88,225.19,German,India,YouTube,Playlist 6,13-18,2.04,9611
